steps,trials_done,ks_pos,ks_pos_benchmark,pos_mean,pos_mean_benchmark,pos_sd,pos_se,pos_entropy,pos_entropy_frac,pos_entropy_frac_benchmark,inv_mean,inv_sd,inv_se,inv_uniform_mean,inv_uniform_sd,runs_mean,runs_mean_benchmark,runs_sd,runs_se,card_position_counts
1,200,0.06615384615384612,0.0,24.17,25.5,14.588186175100622,1.0315405369625492,4.641336558770193,0.8142067609275111,1.0,650.59,44.96980449793965,3.179845370912643,663.0,63.36271248402591,26.0,26.5,0.0,0.0,"{0: {4: 9, 6: 8, 14: 12, 20: 12, 36: 7, 26: 9, 32: 7, 16: 8, 38: 12, 18: 11, 50: 6, 40: 8, 28: 7, 34: 6, 42: 9, 8: 5, 48: 6, 30: 4, 24: 6, 22: 7, 10: 8, 2: 9, 0: 6, 46: 4, 44: 8, 12: 6}, 1: {50: 9, 34: 9, 30: 11, 0: 9, 36: 10, 40: 12, 10: 3, 18: 4, 32: 11, 28: 10, 2: 3, 48: 9, 38: 6, 16: 7, 44: 7, 4: 7, 42: 11, 26: 3, 46: 10, 22: 11, 12: 8, 8: 7, 24: 7, 20: 6, 14: 8, 6: 2}, 2: {0: 10, 14: 4, 12: 10, 32: 10, 24: 10, 8: 4, 6: 9, 4: 9, 34: 2, 36: 12, 18: 7, 22: 6, 10: 6, 16: 10, 48: 7, 30: 8, 28: 6, 44: 7, 20: 7, 38: 9, 46: 7, 50: 9, 42: 9, 26: 14, 40: 6, 2: 2}, 3: {22: 10, 20: 14, 46: 9, 48: 4, 2: 6, 16: 7, 14: 10, 42: 8, 6: 3, 40: 12, 30: 6, 10: 8, 18: 8, 36: 7, 50: 10, 28: 5, 38: 10, 4: 5, 44: 6, 32: 7, 8: 10, 0: 8, 26: 7, 24: 9, 12: 5, 34: 6}, 4: {46: 7, 30: 11, 50: 13, 14: 9, 8: 7, 12: 8, 22: 11, 0: 11, 38: 7, 6: 7, 32: 3, 16: 13, 44: 7, 4: 9, 24: 7, 10: 10, 34: 10, 28: 8, 42: 6, 40: 6, 2: 9, 26: 7, 48: 3, 36: 6, 20: 3, 18: 2}, 5: {14: 10, 28: 10, 44: 6, 6: 9, 0: 10, 40: 8, 4: 11, 20: 7, 42: 12, 26: 10, 48: 4, 36: 7, 8: 6, 30: 4, 32: 2, 10: 10, 2: 4, 38: 10, 24: 9, 34: 10, 16: 8, 18: 6, 12: 10, 46: 6, 50: 7, 22: 4}, 6: {10: 7, 26: 8, 8: 17, 48: 5, 34: 10, 46: 9, 50: 5, 42: 5, 20: 12, 6: 8, 44: 8, 18: 9, 32: 7, 28: 12, 24: 9, 14: 6, 12: 10, 22: 6, 2: 7, 36: 8, 0: 4, 16: 4, 4: 7, 38: 8, 40: 7, 30: 2}, 7: {30: 7, 18: 6, 24: 9, 46: 5, 12: 15, 32: 11, 42: 12, 34: 9, 28: 6, 0: 8, 26: 5, 6: 9, 10: 6, 2: 5, 48: 7, 36: 2, 22: 8, 50: 8, 16: 9, 44: 5, 4: 9, 14: 9, 38: 4, 20: 10, 8: 8, 40: 8}, 8: {8: 13, 38: 9, 22: 9, 34: 9, 40: 4, 50: 10, 48: 11, 12: 9, 28: 7, 14: 11, 4: 5, 42: 14, 44: 8, 30: 7, 6: 8, 2: 10, 10: 4, 26: 9, 36: 9, 46: 4, 18: 3, 16: 8, 0: 4, 20: 6, 32: 5, 24: 4}, 9: {16: 14, 12: 8, 4: 10, 28: 11, 50: 4, 26: 5, 46: 6, 24: 5, 2: 10, 38: 5, 10: 9, 32: 6, 8: 5, 14: 6, 40: 8, 6: 10, 30: 8, 0: 8, 36: 5, 20: 7, 44: 5, 34: 10, 48: 8, 42: 11, 18: 7, 22: 9}, 10: {36: 5, 22: 8, 38: 6, 16: 7, 6: 8, 20: 12, 42: 6, 2: 9, 8: 8, 40: 13, 48: 17, 26: 7, 18: 7, 14: 10, 32: 6, 10: 3, 50: 6, 24: 11, 30: 5, 4: 7, 12: 8, 44: 6, 0: 6, 28: 8, 46: 6, 34: 5}, 11: {2: 8, 16: 8, 20: 12, 10: 9, 44: 12, 4: 11, 40: 5, 50: 7, 48: 4, 46: 7, 34: 7, 22: 7, 36: 9, 0: 8, 24: 10, 32: 6, 18: 8, 14: 9, 28: 10, 8: 6, 12: 4, 38: 4, 6: 9, 26: 8, 42: 5, 30: 7}, 12: {20: 6, 42: 11, 10: 11, 36: 10, 26: 6, 2: 2, 30: 11, 0: 5, 6: 9, 32: 11, 12: 11, 50: 2, 40: 7, 48: 9, 8: 10, 24: 15, 16: 7, 22: 9, 34: 4, 28: 8, 18: 9, 44: 6, 38: 3, 46: 5, 4: 8, 14: 5}, 13: {18: 10, 50: 14, 32: 8, 22: 5, 42: 6, 34: 11, 30: 9, 16: 8, 20: 6, 48: 7, 46: 13, 26: 6, 6: 6, 24: 6, 36: 7, 2: 10, 14: 10, 40: 7, 0: 8, 10: 4, 28: 5, 8: 3, 38: 9, 44: 6, 4: 7, 12: 9}, 14: {26: 12, 2: 10, 16: 6, 18: 14, 40: 4, 38: 14, 20: 7, 32: 6, 44: 13, 0: 6, 22: 8, 24: 11, 14: 5, 12: 7, 4: 5, 50: 6, 8: 6, 28: 3, 30: 6, 36: 11, 10: 11, 34: 5, 42: 6, 6: 4, 46: 4, 48: 10}, 15: {38: 6, 48: 11, 40: 10, 22: 9, 18: 3, 36: 11, 12: 4, 20: 8, 14: 6, 42: 3, 24: 9, 46: 7, 30: 6, 34: 7, 50: 6, 4: 9, 28: 10, 26: 7, 44: 7, 2: 7, 16: 9, 0: 11, 8: 6, 6: 8, 32: 15, 10: 5}, 16: {40: 9, 10: 8, 34: 9, 50: 7, 20: 5, 48: 8, 30: 10, 2: 9, 26: 9, 28: 8, 24: 11, 18: 7, 14: 6, 12: 5, 22: 7, 46: 9, 4: 6, 0: 8, 42: 8, 36: 9, 32: 10, 16: 2, 44: 8, 6: 10, 8: 6, 38: 6}, 17: {34: 8, 40: 8, 36: 9, 26: 11, 30: 10, 0: 6, 38: 14, 8: 12, 46: 8, 28: 15, 2: 9, 44: 6, 32: 10, 20: 7, 22: 7, 12: 4, 48: 10, 6: 5, 18: 5, 16: 4, 24: 4, 10: 10, 50: 5, 42: 5, 4: 6, 14: 2}, 18: {6: 8, 0: 10, 2: 6, 38: 7, 46: 12, 44: 8, 28: 6, 32: 6, 50: 8, 10: 9, 16: 8, 4: 10, 26: 8, 22: 12, 12: 5, 40: 8, 18: 7, 42: 6, 48: 5, 24: 4, 30: 11, 36: 7, 20: 3, 34: 13, 14: 10, 8: 3}, 19: {42: 12, 32: 7, 44: 11, 14: 10, 30: 5, 4: 5, 24: 6, 26: 7, 2: 8, 36: 7, 34: 9, 50: 6, 8: 8, 48: 7, 10: 9, 0: 9, 18: 12, 38: 5, 6: 6, 46: 8, 20: 6, 40: 9, 22: 7, 12: 8, 16: 10, 28: 3}, 20: {28: 9, 8: 6, 18: 9, 4: 15, 32: 6, 46: 11, 12: 10, 38: 5, 0: 8, 40: 6, 14: 4, 50: 9, 20: 11, 10: 8, 44: 7, 24: 4, 22: 8, 2: 7, 36: 6, 48: 7, 42: 5, 30: 8, 26: 9, 16: 3, 34: 7, 6: 12}, 21: {32: 6, 46: 9, 40: 6, 2: 11, 16: 7, 10: 13, 48: 10, 14: 9, 8: 13, 30: 8, 0: 6, 6: 5, 18: 9, 36: 7, 50: 9, 26: 3, 20: 7, 4: 3, 34: 8, 22: 7, 38: 12, 28: 8, 24: 6, 44: 10, 42: 2, 12: 6}, 22: {12: 8, 36: 8, 6: 12, 4: 2, 24: 5, 16: 8, 10: 9, 48: 7, 22: 9, 8: 13, 40: 6, 26: 7, 42: 5, 20: 6, 34: 12, 50: 10, 46: 7, 38: 8, 30: 12, 0: 7, 32: 4, 44: 8, 18: 9, 14: 6, 2: 7, 28: 5}, 23: {24: 15, 44: 9, 28: 8, 38: 9, 42: 8, 26: 5, 18: 13, 8: 8, 34: 9, 16: 7, 40: 9, 46: 9, 36: 7, 20: 3, 30: 9, 48: 6, 14: 10, 32: 6, 0: 8, 2: 11, 10: 6, 12: 7, 4: 5, 6: 7, 22: 3, 50: 3}, 24: {44: 7, 24: 3, 0: 7, 42: 4, 10: 10, 6: 10, 8: 6, 4: 12, 48: 9, 32: 10, 50: 8, 20: 10, 18: 7, 12: 9, 38: 10, 14: 6, 36: 7, 30: 9, 40: 6, 28: 7, 22: 6, 26: 8, 2: 13, 16: 8, 46: 6, 34: 2}, 25: {48: 9, 4: 8, 26: 10, 30: 6, 18: 8, 14: 7, 6: 8, 28: 5, 46: 12, 36: 7, 34: 3, 8: 4, 0: 9, 50: 13, 22: 7, 16: 10, 32: 14, 2: 8, 24: 5, 42: 11, 44: 9, 20: 7, 12: 6, 40: 8, 10: 4, 38: 2}, 26: {5: 9, 7: 8, 15: 12, 21: 12, 37: 7, 27: 9, 33: 7, 17: 8, 39: 12, 19: 11, 51: 6, 41: 8, 29: 7, 35: 6, 43: 9, 9: 5, 49: 6, 31: 4, 25: 6, 23: 7, 11: 8, 3: 9, 1: 6, 47: 4, 45: 8, 13: 6}, 27: {51: 9, 35: 9, 31: 11, 1: 9, 37: 10, 41: 12, 11: 3, 19: 4, 33: 11, 29: 10, 3: 3, 49: 9, 39: 6, 17: 7, 45: 7, 5: 7, 43: 11, 27: 3, 47: 10, 23: 11, 13: 8, 9: 7, 25: 7, 21: 6, 15: 8, 7: 2}, 28: {1: 10, 15: 4, 13: 10, 33: 10, 25: 10, 9: 4, 7: 9, 5: 9, 35: 2, 37: 12, 19: 7, 23: 6, 11: 6, 17: 10, 49: 7, 31: 8, 29: 6, 45: 7, 21: 7, 39: 9, 47: 7, 51: 9, 43: 9, 27: 14, 41: 6, 3: 2}, 29: {23: 10, 21: 14, 47: 9, 49: 4, 3: 6, 17: 7, 15: 10, 43: 8, 7: 3, 41: 12, 31: 6, 11: 8, 19: 8, 37: 7, 51: 10, 29: 5, 39: 10, 5: 5, 45: 6, 33: 7, 9: 10, 1: 8, 27: 7, 25: 9, 13: 5, 35: 6}, 30: {47: 7, 31: 11, 51: 13, 15: 9, 9: 7, 13: 8, 23: 11, 1: 11, 39: 7, 7: 7, 33: 3, 17: 13, 45: 7, 5: 9, 25: 7, 11: 10, 35: 10, 29: 8, 43: 6, 41: 6, 3: 9, 27: 7, 49: 3, 37: 6, 21: 3, 19: 2}, 31: {15: 10, 29: 10, 45: 6, 7: 9, 1: 10, 41: 8, 5: 11, 21: 7, 43: 12, 27: 10, 49: 4, 37: 7, 9: 6, 31: 4, 33: 2, 11: 10, 3: 4, 39: 10, 25: 9, 35: 10, 17: 8, 19: 6, 13: 10, 47: 6, 51: 7, 23: 4}, 32: {11: 7, 27: 8, 9: 17, 49: 5, 35: 10, 47: 9, 51: 5, 43: 5, 21: 12, 7: 8, 45: 8, 19: 9, 33: 7, 29: 12, 25: 9, 15: 6, 13: 10, 23: 6, 3: 7, 37: 8, 1: 4, 17: 4, 5: 7, 39: 8, 41: 7, 31: 2}, 33: {31: 7, 19: 6, 25: 9, 47: 5, 13: 15, 33: 11, 43: 12, 35: 9, 29: 6, 1: 8, 27: 5, 7: 9, 11: 6, 3: 5, 49: 7, 37: 2, 23: 8, 51: 8, 17: 9, 45: 5, 5: 9, 15: 9, 39: 4, 21: 10, 9: 8, 41: 8}, 34: {9: 13, 39: 9, 23: 9, 35: 9, 41: 4, 51: 10, 49: 11, 13: 9, 29: 7, 15: 11, 5: 5, 43: 14, 45: 8, 31: 7, 7: 8, 3: 10, 11: 4, 27: 9, 37: 9, 47: 4, 19: 3, 17: 8, 1: 4, 21: 6, 33: 5, 25: 4}, 35: {17: 14, 13: 8, 5: 10, 29: 11, 51: 4, 27: 5, 47: 6, 25: 5, 3: 10, 39: 5, 11: 9, 33: 6, 9: 5, 15: 6, 41: 8, 7: 10, 31: 8, 1: 8, 37: 5, 21: 7, 45: 5, 35: 10, 49: 8, 43: 11, 19: 7, 23: 9}, 36: {37: 5, 23: 8, 39: 6, 17: 7, 7: 8, 21: 12, 43: 6, 3: 9, 9: 8, 41: 13, 49: 17, 27: 7, 19: 7, 15: 10, 33: 6, 11: 3, 51: 6, 25: 11, 31: 5, 5: 7, 13: 8, 45: 6, 1: 6, 29: 8, 47: 6, 35: 5}, 37: {3: 8, 17: 8, 21: 12, 11: 9, 45: 12, 5: 11, 41: 5, 51: 7, 49: 4, 47: 7, 35: 7, 23: 7, 37: 9, 1: 8, 25: 10, 33: 6, 19: 8, 15: 9, 29: 10, 9: 6, 13: 4, 39: 4, 7: 9, 27: 8, 43: 5, 31: 7}, 38: {21: 6, 43: 11, 11: 11, 37: 10, 27: 6, 3: 2, 31: 11, 1: 5, 7: 9, 33: 11, 13: 11, 51: 2, 41: 7, 49: 9, 9: 10, 25: 15, 17: 7, 23: 9, 35: 4, 29: 8, 19: 9, 45: 6, 39: 3, 47: 5, 5: 8, 15: 5}, 39: {19: 10, 51: 14, 33: 8, 23: 5, 43: 6, 35: 11, 31: 9, 17: 8, 21: 6, 49: 7, 47: 13, 27: 6, 7: 6, 25: 6, 37: 7, 3: 10, 15: 10, 41: 7, 1: 8, 11: 4, 29: 5, 9: 3, 39: 9, 45: 6, 5: 7, 13: 9}, 40: {27: 12, 3: 10, 17: 6, 19: 14, 41: 4, 39: 14, 21: 7, 33: 6, 45: 13, 1: 6, 23: 8, 25: 11, 15: 5, 13: 7, 5: 5, 51: 6, 9: 6, 29: 3, 31: 6, 37: 11, 11: 11, 35: 5, 43: 6, 7: 4, 47: 4, 49: 10}, 41: {39: 6, 49: 11, 41: 10, 23: 9, 19: 3, 37: 11, 13: 4, 21: 8, 15: 6, 43: 3, 25: 9, 47: 7, 31: 6, 35: 7, 51: 6, 5: 9, 29: 10, 27: 7, 45: 7, 3: 7, 17: 9, 1: 11, 9: 6, 7: 8, 33: 15, 11: 5}, 42: {41: 9, 11: 8, 35: 9, 51: 7, 21: 5, 49: 8, 31: 10, 3: 9, 27: 9, 29: 8, 25: 11, 19: 7, 15: 6, 13: 5, 23: 7, 47: 9, 5: 6, 1: 8, 43: 8, 37: 9, 33: 10, 17: 2, 45: 8, 7: 10, 9: 6, 39: 6}, 43: {35: 8, 41: 8, 37: 9, 27: 11, 31: 10, 1: 6, 39: 14, 9: 12, 47: 8, 29: 15, 3: 9, 45: 6, 33: 10, 21: 7, 23: 7, 13: 4, 49: 10, 7: 5, 19: 5, 17: 4, 25: 4, 11: 10, 51: 5, 43: 5, 5: 6, 15: 2}, 44: {7: 8, 1: 10, 3: 6, 39: 7, 47: 12, 45: 8, 29: 6, 33: 6, 51: 8, 11: 9, 17: 8, 5: 10, 27: 8, 23: 12, 13: 5, 41: 8, 19: 7, 43: 6, 49: 5, 25: 4, 31: 11, 37: 7, 21: 3, 35: 13, 15: 10, 9: 3}, 45: {43: 12, 33: 7, 45: 11, 15: 10, 31: 5, 5: 5, 25: 6, 27: 7, 3: 8, 37: 7, 35: 9, 51: 6, 9: 8, 49: 7, 11: 9, 1: 9, 19: 12, 39: 5, 7: 6, 47: 8, 21: 6, 41: 9, 23: 7, 13: 8, 17: 10, 29: 3}, 46: {29: 9, 9: 6, 19: 9, 5: 15, 33: 6, 47: 11, 13: 10, 39: 5, 1: 8, 41: 6, 15: 4, 51: 9, 21: 11, 11: 8, 45: 7, 25: 4, 23: 8, 3: 7, 37: 6, 49: 7, 43: 5, 31: 8, 27: 9, 17: 3, 35: 7, 7: 12}, 47: {33: 6, 47: 9, 41: 6, 3: 11, 17: 7, 11: 13, 49: 10, 15: 9, 9: 13, 31: 8, 1: 6, 7: 5, 19: 9, 37: 7, 51: 9, 27: 3, 21: 7, 5: 3, 35: 8, 23: 7, 39: 12, 29: 8, 25: 6, 45: 10, 43: 2, 13: 6}, 48: {13: 8, 37: 8, 7: 12, 5: 2, 25: 5, 17: 8, 11: 9, 49: 7, 23: 9, 9: 13, 41: 6, 27: 7, 43: 5, 21: 6, 35: 12, 51: 10, 47: 7, 39: 8, 31: 12, 1: 7, 33: 4, 45: 8, 19: 9, 15: 6, 3: 7, 29: 5}, 49: {25: 15, 45: 9, 29: 8, 39: 9, 43: 8, 27: 5, 19: 13, 9: 8, 35: 9, 17: 7, 41: 9, 47: 9, 37: 7, 21: 3, 31: 9, 49: 6, 15: 10, 33: 6, 1: 8, 3: 11, 11: 6, 13: 7, 5: 5, 7: 7, 23: 3, 51: 3}, 50: {45: 7, 25: 3, 1: 7, 43: 4, 11: 10, 7: 10, 9: 6, 5: 12, 49: 9, 33: 10, 51: 8, 21: 10, 19: 7, 13: 9, 39: 10, 15: 6, 37: 7, 31: 9, 41: 6, 29: 7, 23: 6, 27: 8, 3: 13, 17: 8, 47: 6, 35: 2}, 51: {49: 9, 5: 8, 27: 10, 31: 6, 19: 8, 15: 7, 7: 8, 29: 5, 47: 12, 37: 7, 35: 3, 9: 4, 1: 9, 51: 13, 23: 7, 17: 10, 33: 14, 3: 8, 25: 5, 43: 11, 45: 9, 21: 7, 13: 6, 41: 8, 11: 4, 39: 2}}"
